info: socket.io started
hey 0 [ 'hey', 'hey' ]
hey 1 [ 'hey', 'hey' ]
serialPort: [object Object]
serialPort: [object Object]
opened
opened
[ 4.44, 8.29, 0.24, 8.31 ]
[ 4.42, 8.29, 0.22, 8.31 ]
[ 4.43, 8.32, 0.23, 8.34 ]
[ 4.39, 8.29, 0.39, 8.27 ]
[ 4.42, 8.37, 0.23, 8.3 ]
[ 4.44, 8.31, 0.22, 8.38 ]
[ 4.41, 8.3, 0.37, 8.31 ]
[ 4.42, 8.35, 0.23, 8.28 ]
[ 4.43, 8.34, 0.23, 8.37 ]
[ 4.43, 8.28, 0.46, 8.33 ]
[ 4.43, 8.28, 0.26, 8.34 ]
[ 4.42, 8.31, 0.23, 8.31 ]
[ 4.4, 8.31, 0.23, 8.3 ]
[ 4.41, 8.31, 0.38, 8.3 ]
[ 4.43, 8.31, 0.23, 8.3 ]
[ 4.4, 8.3, 0.22, 8.32 ]
[ 4.4, 8.25, 0.42, 8.28 ]
[ 4.42, 8.3, 0.26, 8.25 ]
[ 4.42, 8.32, 0.23, 8.27 ]
[ 4.43, 8.32, 0.35, 8.31 ]
[ 4.44, 8.33, 0.37, 8.28 ]
[ 4.4, 8.31, 0.25, 8.26 ]
[ 4.42, 8.34, 0.23, 8.32 ]
[ 4.44, 8.29, 0.38, 8.31 ]
[ 4.44, 8.63, 0.24, 8.36 ]
[ 4.41, 8.68, 0.23, 8.3 ]
[ 4.42, 8.68, 0.22, 8.28 ]
[ 4.42, 8.73, 0.38, 8.33 ]
[ 4.4, 8.79, 0.32, 8.26 ]
[ 4.41, 8.88, 0.24, 8.26 ]
[ 4.41, 8.97, 0.38, 8.27 ]
[ 4.4, 9.12, 0.28, 8.26 ]
[ 4.41, 9.36, 0.23, 8.23 ]
[ 4.41, 9.53, 0.31, 8.23 ]
[ 4.39, 9.8, 0.31, 8.34 ]
[ 4.38, 10.27, 0.23, 8.27 ]
[ 4.37, 11.16, 0.21, 8.3 ]
[ 4.37, 12.34, 0.38, 8.22 ]
[ 4.37, 13.09, 0.23, 8.22 ]
[ 4.37, 13.41, 0.22, 8.26 ]
[ 4.34, 13.52, 0.37, 8.2 ]
[ 4.33, 13.6, 0.26, 8.2 ]
[ 4.37, 13.5, 0.24, 8.19 ]
[ 4.34, 13.46, 0.34, 8.18 ]
[ 4.32, 13.45, 0.36, 8.22 ]
[ 4.34, 13.25, 0.22, 8.19 ]
[ 4.35, 13.14, 0.22, 8.16 ]
[ 4.37, 13.2, 0.43, 8.29 ]
[ 4.43, 8.42, 0.23, 8.32 ]
[ 4.41, 8.44, 0.21, 8.3 ]
[ 4.42, 8.47, 0.23, 8.34 ]
[ 4.43, 8.44, 0.38, 8.27 ]
[ 4.41, 8.47, 0.24, 8.3 ]
[ 4.42, 8.46, 0.23, 8.35 ]
[ 4.43, 8.44, 0.48, 8.24 ]
[ 4.4, 8.45, 0.27, 8.32 ]
[ 4.44, 8.42, 0.23, 8.33 ]
[ 4.43, 8.37, 0.22, 8.33 ]
[ 4.4, 8.36, 0.38, 8.34 ]
[ 4.41, 8.35, 0.23, 8.32 ]
[ 4.43, 8.39, 0.24, 8.32 ]
[ 4.43, 8.38, 0.38, 8.29 ]
[ 4.44, 8.39, 0.22, 8.32 ]
[ 4.43, 8.41, 0.23, 8.29 ]
[ 4.4, 8.38, 0.44, 8.26 ]
[ 4.41, 8.4, 0.25, 8.3 ]
[ 4.44, 8.42, 0.23, 8.33 ]
[ 4.42, 8.45, 0.21, 0.41 ]
[ 4.46, 8.45, 0.36, 0.23 ]
[ 4.46, 8.52, 0.24, 0.22 ]
[ 4.44, 8.5, 0.23, 0.38 ]
[ 4.46, 8.5, 0.39, 0.21 ]
[ 4.44, 8.53, 0.24, 0.22 ]
[ 4.46, 8.46, 0.23, 0.23 ]
[ 4.45, 8.51, 0.66, 0.38 ]
[ 4.47, 8.52, 0.41, 0.22 ]
[ 4.47, 8.52, 0.31, 0.24 ]
[ 4.46, 8.5, 0.23, 0.4 ]
[ 4.45, 8.46, 0.38, 0.23 ]
[ 4.46, 8.5, 0.24, 0.32 ]
[ 4.48, 8.47, 0.22, 0.36 ]
[ 4.47, 8.47, 0.35, 0.23 ]
[ 3.62, 8.58, 0.25, 0.22 ]
[ 0.11, 8.61, 0.33, 0.23 ]
[ 0, 8.62, 0.22, 0.37 ]
[ 0.01, 8.56, 0.37, 0.23 ]
[ 0.01, 8.5, 0.22, 0.24 ]
[ 0, 8.53, 0.24, 0.36 ]
[ 0.01, 8.57, 0.42, 0.23 ]
[ 0.01, 8.51, 0.24, 0.37 ]
[ 0.01, 8.51, 0.22, 0.36 ]
[ 0.02, 8.53, 0.37, 0.23 ]
[ 0, 8.49, 0.26, 0.21 ]
[ 0.01, 8.55, 0.23, 0.22 ]
[ 0, 8.58, 0.22, 0.38 ]
[ 0, 8.58, 0.39, 0.22 ]
[ 0, 8.63, 0.24, 0.22 ]
[ 0, 8.51, 0.23, 0.35 ]
[ 0.01, 8.59, 0.39, 0.25 ]
[ 0.01, 8.6, 0.32, 0.22 ]
[ 0, 8.56, 0.23, 0.34 ]
[ 0.01, 8.56, 0.36, 0.24 ]
[ 0, 8.55, 0.26, 0.22 ]
[ 0, 8.65, 0.21, 0.22 ]
[ 0.01, 8.52, 0.22, 0.37 ]
[ 0, 8.55, 0.38, 0.22 ]
[ 0.02, 8.6, 0.25, 0.22 ]
[ 0, 8.58, 0.22, 0.38 ]
[ 0, 8.56, 0.37, 0.22 ]
[ 0, 8.55, 0.37, 0.2 ]
[ 0, 8.56, 0.23, 0.31 ]
[ 0, 8.57, 0.31, 0.28 ]
[ 0.01, 8.54, 0.29, 0.23 ]
[ 0, 8.49, 0.23, 0.25 ]
[ 0.05, 8.52, 0.28, 0.46 ]
[ 0.02, 8.56, 0.4, 0.22 ]
[ 0.01, 8.54, 0.22, 0.21 ]
[ 0, 8.61, 0.21, 0.41 ]
[ 0, 8.51, 0.38, 0.22 ]
[ 0, 8.54, 0.24, 0.21 ]
[ 0, 8.54, 0.22, 0.22 ]
[ 0, 8.55, 0.31, 0.35 ]
[ 0.01, 8.48, 0.38, 0.23 ]
[ 0, 8.52, 0.23, 0.22 ]
[ 0, 8.49, 0.23, 0.45 ]
[ 0, 8.51, 0.38, 0.2 ]
[ 0, 8.53, 0.22, 0.21 ]
[ 0, 8.54, 0.22, 0.35 ]
[ 0.01, 8.53, 0.36, 0.21 ]
[ 0, 8.5, 0.24, 0.22 ]
[ 0, 8.58, 0.21, 0.22 ]
[ 0.01, 8.55, 0.22, 0.38 ]
[ 0, 8.57, 0.4, 0.22 ]
[ 0, 8.58, 0.33, 0.22 ]
[ 0.01, 8.53, 0.33, 0.38 ]
[ 0, 8.54, 0.38, 0.21 ]
[ 0, 8.63, 0.23, 0.21 ]
[ 0.01, 8.48, 0.23, 0.36 ]
[ 0.01, 8.5, 0.4, 0.21 ]
[ 0.01, 8.56, 0.23, 0.22 ]
[ 0.01, 8.61, 0.23, 0.22 ]
[ 0, 8.57, 0.22, 0.37 ]
[ 0.01, 8.53, 0.44, 0.21 ]
[ 0.01, 8.44, 0.23, 0.29 ]
[ 0.01, 8.52, 0.22, 0.37 ]
[ 0, 8.49, 0.39, 0.22 ]
[ 0.01, 8.49, 0.22, 0.22 ]
[ 0.02, 8.56, 0.22, 0.38 ]
[ 0.01, 8.54, 0.38, 0.23 ]
[ 0.01, 8.5, 0.24, 0.32 ]
[ 0, 8.46, 0.24, 0.32 ]
[ 0, 8.48, 0.34, 0.26 ]
[ 0.02, 8.45, 0.28, 0.21 ]
[ 0.02, 8.49, 0.23, 0.21 ]
[ 0.01, 8.49, 0.22, 0.36 ]
[ 0, 8.55, 0.39, 0.27 ]
[ 0, 8.61, 0.23, 0.23 ]
[ 0, 8.54, 0.22, 0.38 ]
[ 0.01, 8.5, 0.37, 0.2 ]
[ 0, 8.52, 0.38, 0.21 ]
[ 0, 8.48, 0.22, 0.32 ]
[ 0, 8.48, 0.35, 0.24 ]
[ 0, 8.54, 0.28, 0.21 ]
[ 0, 8.53, 0.22, 0.21 ]
[ 0, 8.49, 0.21, 0.39 ]
[ 0, 8.54, 0.38, 0.22 ]
[ 0, 8.56, 0.23, 0.23 ]
[ 0.02, 8.59, 0.23, 0.37 ]
[ 0.01, 8.53, 0.38, 0.22 ]
[ 0, 8.56, 0.33, 0.2 ]
[ 0, 8.51, 0.22, 0.28 ]
[ 0, 8.57, 0.29, 0.3 ]
[ 0.01, 8.52, 0.28, 0.21 ]
[ 0, 8.53, 0.22, 0.22 ]
[ 0, 8.55, 0.22, 0.45 ]
[ 0, 8.54, 0.39, 0.23 ]
[ 0.02, 8.5, 0.23, 0.21 ]
[ 0, 8.55, 0.24, 0.36 ]
[ 0.01, 8.57, 0.36, 0.21 ]
[ 0.01, 8.46, 0.22, 0.21 ]
[ 0, 8.51, 0.25, 0.24 ]
[ 0.01, 8.49, 0.27, 0.31 ]
[ 0, 8.47, 0.35, 0.25 ]
[ 0, 8.58, 0.27, 0.21 ]
[ 0, 8.48, 0.22, 0.47 ]
[ 0.02, 8.46, 0.41, 0.2 ]
[ 0, 8.46, 0.24, 0.21 ]
[ 0.02, 8.49, 0.23, 0.37 ]
[ 0, 8.54, 0.38, 0.3 ]
[ 0, 8.52, 0.23, 0.21 ]
[ 0, 8.54, 0.22, 0.22 ]
[ 0, 8.49, 0.24, 0.38 ]
[ 0, 8.51, 0.38, 0.21 ]
[ 0.01, 8.55, 0.23, 0.23 ]
[ 0.01, 8.55, 0.37, 0.35 ]
[ 0.01, 8.5, 0.41, 0.22 ]
[ 0, 8.55, 0.23, 0.21 ]
[ 0, 8.54, 0.21, 0.35 ]
[ 0, 8.55, 0.37, 0.2 ]
[ 0, 8.54, 0.23, 0.21 ]
[ 0.01, 8.49, 0.21, 0.3 ]
[ 0, 8.5, 0.21, 0.37 ]
[ 0.02, 8.51, 0.39, 0.22 ]
[ 0, 8.59, 0.24, 0.21 ]
[ 0, 8.51, 0.33, 0.37 ]
[ 0, 8.47, 0.45, 0.41 ]
[ 0, 8.54, 0.29, 0.25 ]
[ 0, 8.52, 0.2, 0.35 ]
[ 0.01, 8.53, 0.37, 0.22 ]
[ 0.02, 8.56, 0.25, 0.36 ]
[ 0, 8.47, 0.23, 0.22 ]
[ 0, 8.53, 0.23, 0.37 ]
[ 0, 8.5, 0.39, 0.2 ]
[ 0, 8.47, 0.24, 0.21 ]
[ 0, 8.5, 0.22, 0.37 ]
[ 0, 8.5, 0.38, 0.21 ]
[ 0, 8.49, 0.22, 0.21 ]
[ 0.01, 8.52, 0.23, 0.33 ]
[ 0, 8.56, 0.34, 0.24 ]
[ 0, 8.46, 0.28, 0.3 ]
[ 0.02, 8.54, 0.23, 0.22 ]
[ 0, 8.51, 0.22, 0.34 ]
[ 0, 8.53, 0.39, 0.2 ]
[ 0.02, 8.54, 0.23, 0.22 ]
[ 0, 8.53, 0.22, 0.35 ]
[ 0, 8.5, 0.38, 0.2 ]
[ 0.01, 8.52, 0.23, 0.21 ]
[ 0, 8.53, 0.22, 0.31 ]
[ 0, 8.56, 0.32, 0.27 ]
[ 0, 8.57, 0.43, 0.22 ]
[ 0.02, 8.59, 0.24, 0.21 ]
[ 0, 8.54, 0.24, 0.37 ]
[ 0.02, 8.55, 0.44, 0.2 ]
[ 0, 8.55, 0.24, 0.3 ]
[ 0, 8.45, 0.22, 0.36 ]
[ 0.01, 8.52, 0.38, 0.21 ]
[ 0, 8.57, 0.24, 0.22 ]
[ 0, 8.58, 0.21, 0.21 ]
[ 0, 8.51, 0.22, 0.37 ]
[ 0, 8.56, 0.43, 0.2 ]
[ 0, 8.53, 0.25, 0.21 ]
[ 0.01, 8.57, 0.21, 0.37 ]
[ 0, 8.58, 0.38, 0.22 ]
[ 0, 8.46, 0.22, 0.21 ]
[ 0.01, 8.43, 0.22, 0.43 ]
[ 0, 8.44, 0.42, 0.22 ]
[ 0.01, 8.48, 0.23, 0.23 ]
[ 0, 8.45, 0.23, 0.22 ]
[ 0, 8.44, 0.23, 0.37 ]
[ 0.01, 8.41, 0.39, 0.2 ]
[ 0, 8.44, 0.22, 0.21 ]
[ 0.01, 8.47, 0.22, 0.36 ]
[ 0.01, 8.46, 0.37, 0.2 ]
[ 0, 8.48, 0.23, 0.22 ]
[ 0.01, 8.4, 0.24, 0.45 ]
[ 0.01, 8.45, 0.38, 0.22 ]
[ 0, 8.47, 0.23, 0.21 ]
[ 0, 8.43, 0.24, 0.22 ]
[ 0, 8.42, 0.23, 0.37 ]
[ 0, 8.37, 0.38, 0.21 ]
[ 0.01, 8.39, 0.23, 0.21 ]
[ 0, 8.41, 0.23, 0.38 ]
[ 0.01, 8.43, 0.39, 0.21 ]
[ 0, 8.42, 0.24, 0.21 ]
[ 0, 8.42, 0.35, 0.35 ]
[ 0, 8.43, 0.37, 0.22 ]
[ 0, 8.5, 0.24, 0.21 ]
[ 0.01, 8.45, 0.23, 0.21 ]
[ 0, 8.5, 0.24, 0.39 ]
[ 0, 8.45, 0.39, 0.21 ]
[ 0.01, 8.44, 0.24, 0.21 ]
[ 0.02, 8.47, 0.21, 0.37 ]
[ 0, 8.49, 0.38, 0.22 ]
[ 0, 8.42, 0.22, 0.22 ]
[ 0.01, 8.39, 0.22, 0.37 ]
[ 0, 8.45, 0.38, 0.22 ]
[ 0.01, 8.43, 0.25, 0.21 ]
[ 0, 8.4, 0.22, 0.21 ]
[ 0, 8.44, 0.22, 0.39 ]
[ 0, 8.43, 0.36, 0.33 ]
[ 0, 8.48, 0.22, 0.2 ]
[ 0, 8.49, 0.24, 0.37 ]
[ 0.02, 8.45, 0.37, 0.21 ]
[ 0, 8.47, 0.22, 0.21 ]
[ 0, 8.41, 0.24, 0.35 ]
[ 0, 8.43, 0.37, 0.21 ]
[ 0, 8.47, 0.24, 0.21 ]
[ 0, 8.39, 0.23, 0.21 ]
[ 0, 8.41, 0.22, 0.36 ]
[ 0, 8.43, 0.39, 0.29 ]
[ 0.01, 8.4, 0.33, 0.23 ]
[ 0, 8.41, 0.22, 0.36 ]
[ 0, 8.42, 0.38, 0.22 ]
[ 0.02, 8.43, 0.24, 0.2 ]
[ 0.02, 8.45, 0.23, 0.35 ]
[ 0, 8.41, 0.36, 0.22 ]
[ 0, 8.44, 0.26, 0.2 ]
[ 0, 8.41, 0.22, 0.22 ]
[ 0, 8.4, 0.22, 0.37 ]
[ 0, 8.47, 0.48, 0.22 ]
[ 0.01, 8.52, 0.21, 0.21 ]
[ 0.01, 8.43, 0.22, 0.37 ]
[ 0, 8.45, 0.38, 0.2 ]
[ 0, 8.46, 0.24, 0.21 ]
[ 0.01, 8.48, 0.22, 0.34 ]
[ 0, 8.44, 0.35, 0.23 ]
[ 0.01, 8.5, 0.25, 0.21 ]
[ 0, 8.42, 0.23, 0.21 ]
[ 0.02, 8.46, 0.22, 0.36 ]
[ 0, 8.43, 0.38, 0.21 ]
[ 0.01, 8.47, 0.23, 0.19 ]
[ 0, 8.44, 0.22, 0.36 ]
[ 0, 8.39, 0.39, 0.21 ]
[ 0, 8.4, 0.22, 0.21 ]
[ 0.01, 8.4, 0.22, 0.4 ]
[ 0, 8.42, 0.34, 0.23 ]
[ 0.01, 8.43, 0.27, 0.2 ]
[ 0.01, 8.46, 0.24, 0.21 ]
[ 0, 8.42, 0.21, 0.37 ]
[ 0, 8.46, 0.38, 0.2 ]
[ 0, 8.4, 0.23, 0.2 ]
[ 0.01, 8.43, 0.23, 0.37 ]
[ 0.01, 8.43, 0.38, 0.21 ]
[ 0, 8.39, 0.33, 0.21 ]
[ 0, 8.42, 0.37, 0.33 ]
[ 0, 8.44, 0.34, 0.24 ]
[ 0, 8.47, 0.29, 0.26 ]
[ 0, 8.5, 0.22, 0.22 ]
[ 0.01, 8.42, 0.23, 0.36 ]
[ 0.02, 8.4, 0.38, 0.21 ]
[ 0.01, 8.38, 0.36, 0.23 ]
[ 0, 8.4, 0.24, 0.36 ]
[ 0, 8.44, 0.39, 0.2 ]
[ 0, 8.48, 0.22, 0.21 ]
[ 0, 8.42, 0.36, 0.32 ]
[ 0, 8.37, 0.34, 0.28 ]
[ 0.01, 8.42, 0.28, 0.22 ]
[ 0.01, 8.4, 0.24, 0.21 ]
[ 0, 8.4, 0.22, 0.37 ]
[ 0.02, 8.38, 0.38, 0.35 ]
[ 0, 8.41, 0.22, 0.21 ]
[ 0, 8.42, 0.23, 0.36 ]
[ 0.01, 8.42, 0.38, 0.2 ]
[ 0, 8.38, 0.22, 0.21 ]
[ 0, 8.42, 0.21, 0.31 ]
[ 0.01, 8.4, 0.32, 0.24 ]
[ 0, 8.38, 0.28, 0.22 ]
[ 0, 8.42, 0.24, 0.21 ]
[ 0, 8.41, 0.22, 0.37 ]
[ 0, 8.43, 0.38, 0.31 ]
[ 0, 8.41, 0.23, 0.21 ]
[ 0, 8.37, 0.22, 0.36 ]
[ 0, 8.44, 0.38, 0.21 ]
[ 0.02, 8.42, 0.22, 0.22 ]
[ 0, 8.41, 0.22, 0.22 ]
[ 0.02, 8.43, 0.24, 0.35 ]
[ 0, 8.45, 0.34, 0.21 ]
[ 0, 8.4, 0.23, 0.3 ]
[ 0.01, 8.41, 0.24, 0.37 ]
[ 0, 8.41, 0.45, 0.2 ]
[ 0, 8.4, 0.23, 0.2 ]
[ 0.01, 8.41, 0.21, 0.37 ]
[ 0, 8.45, 0.37, 0.22 ]
[ 0.01, 8.39, 0.24, 0.23 ]
[ 0.01, 8.4, 0.23, 0.24 ]
[ 0.01, 8.4, 0.31, 0.29 ]
[ 0.01, 8.42, 0.28, 0.21 ]
[ 0, 8.4, 0.23, 0.21 ]
[ 0, 8.41, 0.23, 0.36 ]
[ 0.01, 8.41, 0.38, 0.2 ]
[ 0, 8.46, 0.24, 0.21 ]
[ 0, 8.43, 0.22, 0.37 ]
[ 0, 8.46, 0.37, 0.22 ]
[ 0, 8.38, 0.25, 0.21 ]
[ 0, 8.44, 0.22, 0.32 ]
[ 0.02, 8.46, 0.23, 0.36 ]
[ 0, 8.43, 0.39, 0.19 ]
[ 0.01, 8.37, 0.22, 0.21 ]
[ 0, 8.45, 0.22, 0.38 ]
[ 0, 8.39, 0.4, 0.26 ]
[ 0.06, 8.44, 0.29, 0.22 ]
[ 0.01, 8.79, 0.23, 0.36 ]
[ 0, 8.9, 0.37, 0.2 ]
[ 0.01, 8.83, 0.25, 0.22 ]
[ 0, 8.89, 0.22, 0.33 ]
[ 0, 8.98, 0.22, 0.37 ]
[ 0, 9.03, 0.35, 0.21 ]
[ 0, 9.08, 0.23, 0.21 ]
[ 0.01, 9.13, 0.21, 0.36 ]
[ 0.01, 9.39, 0.45, 0.21 ]
[ 0, 9.59, 0.23, 0.27 ]
[ 0, 10.11, 0.23, 0.36 ]
[ 0, 10.66, 0.38, 0.22 ]
[ 0, 11.41, 0.25, 0.21 ]
[ 0, 12.46, 0.36, 0.2 ]
[ 0.01, 13.32, 0.23, 0.36 ]
[ 0, 13.71, 0.4, 0.2 ]
[ 0, 13.7, 0.24, 0.21 ]
[ 0.01, 13.48, 0.23, 0.37 ]
[ 0, 13.34, 0.38, 0.22 ]
[ 0.01, 13.34, 0.25, 0.2 ]
[ 0, 13.3, 0.22, 0.32 ]
[ 0.01, 13.13, 0.33, 0.27 ]
[ 0, 13.08, 0.27, 0.21 ]
[ 0, 8.49, 0.28, 0.2 ]
[ 0, 8.53, 0.2, 0.37 ]
[ 0, 8.51, 0.39, 0.21 ]
[ 0.01, 8.5, 0.22, 0.21 ]
[ 0, 8.49, 0.22, 0.36 ]
[ 0.01, 8.52, 0.39, 0.33 ]
[ 0, 8.5, 0.23, 0.22 ]
[ 0, 8.54, 0.23, 0.3 ]
[ 0, 8.48, 0.3, 0.29 ]
[ 0, 8.51, 0.32, 0.21 ]
[ 0, 8.52, 0.22, 0.2 ]
[ 0.01, 8.51, 0.23, 0.37 ]
[ 0, 8.48, 0.39, 0.22 ]
[ 0, 8.44, 0.22, 0.22 ]
[ 0.02, 8.48, 0.22, 0.36 ]
[ 0, 8.49, 0.37, 0.34 ]
[ 0, 8.45, 0.25, 0.27 ]
[ 0.01, 8.47, 0.22, 0.21 ]
[ 0, 8.49, 0.22, 0.36 ]
[ 0.01, 8.48, 0.33, 0.21 ]
[ 0, 8.49, 0.23, 0.21 ]
[ 0, 8.5, 0.22, 0.36 ]
[ 0.02, 8.48, 0.39, 0.22 ]
[ 0.01, 8.54, 0.26, 0.2 ]
[ 0, 8.54, 0.24, 0.33 ]
[ 0, 8.49, 0.47, 0.21 ]
[ 0, 8.53, 0.24, 0.21 ]
[ 0, 8.49, 0.21, 0.26 ]
[ 0.01, 8.49, 0.21, 0.36 ]
[ 0, 8.52, 0.38, 0.21 ]
[ 0, 8.4, 0.22, 0.22 ]
[ 0.01, 8.51, 0.22, 0.41 ]
[ 0, 8.46, 0.4, 0.2 ]
[ 0.01, 8.46, 0.26, 0.22 ]
[ 0, 8.51, 0.23, 0.38 ]
[ 0, 8.46, 0.38, 0.2 ]
[ 0.01, 8.47, 0.23, 0.2 ]
[ 0.01, 8.51, 0.58, 0.26 ]
[ 0.01, 8.49, 0.21, 0.39 ]
[ 0, 8.56, 0.37, 0.22 ]
[ 0, 8.6, 0.22, 0.34 ]
[ 0, 8.49, 0.25, 0.36 ]
[ 0, 8.52, 0.4, 0.2 ]
[ 0, 8.52, 0.22, 0.21 ]
[ 0, 8.48, 0.21, 0.35 ]
[ 0.02, 8.53, 0.37, 0.21 ]
[ 0.01, 8.52, 0.25, 0.22 ]
[ 0, 8.47, 0.21, 0.22 ]
[ 0, 8.5, 0.2, 0.36 ]
[ 0, 8.52, 0.38, 0.21 ]
[ 0.01, 8.53, 0.36, 0.26 ]
[ 0.02, 8.56, 0.24, 0.36 ]
[ 0, 8.48, 0.36, 0.21 ]
[ 0, 8.59, 0.22, 0.21 ]
[ 0, 8.5, 0.23, 0.36 ]
[ 0.01, 8.47, 0.37, 0.2 ]
[ 0.01, 8.51, 0.25, 0.23 ]
[ 0, 8.55, 0.22, 0.22 ]
[ 0.01, 8.52, 0.23, 0.38 ]
[ 0.02, 8.53, 0.4, 0.21 ]
[ 0, 8.55, 0.37, 0.2 ]
[ 0, 8.57, 0.21, 0.35 ]
[ 0.02, 8.54, 0.38, 0.2 ]
[ 0.01, 8.47, 0.23, 0.21 ]
[ 0, 8.53, 0.21, 0.36 ]
[ 0.01, 8.53, 0.39, 0.35 ]
[ 0, 8.51, 0.25, 0.22 ]
[ 0.01, 8.52, 0.24, 0.21 ]
[ 0.01, 8.54, 0.23, 0.35 ]
[ 0, 8.48, 0.39, 0.21 ]
[ 0, 8.52, 0.23, 0.21 ]
[ 0, 8.48, 0.22, 0.36 ]
[ 0, 8.47, 0.43, 0.21 ]
[ 0.01, 8.5, 0.23, 0.21 ]
[ 0, 8.54, 0.23, 0.35 ]
[ 0, 8.5, 0.38, 0.34 ]
[ 0.01, 8.51, 0.24, 0.2 ]
[ 0.01, 8.52, 0.23, 0.21 ]
[ 0, 8.51, 0.21, 0.37 ]
[ 0, 8.52, 0.45, 0.2 ]
[ 0.01, 8.51, 0.23, 0.21 ]
[ 0, 8.51, 0.22, 0.36 ]
[ 0.01, 8.49, 0.4, 0.22 ]
[ 0.04, 8.5, 0.26, 0.26 ]
[ 0.06, 8.55, 0.27, 0.4 ]
[ 0.07, 8.52, 0.48, 0.29 ]
[ 0.07, 8.53, 0.23, 0.21 ]
[ 0.01, 8.53, 0.24, 0.22 ]
[ 0.01, 8.61, 0.22, 0.36 ]
[ 0, 8.51, 0.38, 0.21 ]
[ 0, 8.5, 0.22, 0.21 ]
[ 0, 8.5, 0.22, 0.37 ]
[ 0, 8.52, 0.38, 0.22 ]
[ 0.01, 8.49, 0.24, 0.22 ]
[ 0, 8.54, 0.22, 0.35 ]
[ 0.01, 8.49, 0.48, 0.22 ]
[ 0, 8.43, 0.25, 0.22 ]
[ 0.01, 8.46, 0.23, 0.2 ]
[ 0.01, 8.44, 0.2, 0.35 ]
[ 0, 8.51, 0.39, 0.21 ]
[ 0, 8.5, 0.22, 0.32 ]
[ 0, 8.49, 0.24, 0.37 ]
[ 0, 8.47, 0.35, 0.22 ]
[ 0, 8.54, 0.24, 0.21 ]
[ 0.01, 8.52, 0.23, 0.35 ]
[ 0, 8.47, 0.36, 0.22 ]
[ 0, 8.54, 0.26, 0.22 ]
[ 0, 8.46, 0.22, 0.22 ]
[ 0.01, 8.45, 0.22, 0.37 ]
[ 0.02, 8.49, 0.38, 0.2 ]
[ 0.01, 8.44, 0.23, 0.37 ]
[ 0, 8.49, 0.22, 0.38 ]
[ 0.01, 8.5, 0.38, 0.21 ]
[ 0, 8.49, 0.24, 0.2 ]
[ 0, 8.51, 0.22, 0.37 ]
[ 0, 8.49, 0.36, 0.24 ]
[ 0, 8.47, 0.26, 0.21 ]
[ 0, 8.53, 0.32, 0.21 ]
[ 0, 8.51, 0.22, 0.35 ]
[ 0, 8.51, 0.39, 0.21 ]
[ 0.01, 8.52, 0.31, 0.23 ]
[ 0.01, 8.47, 0.23, 0.37 ]
[ 0.02, 8.51, 0.39, 0.21 ]
[ 0, 8.51, 0.22, 0.21 ]
[ 0.01, 8.47, 0.21, 0.34 ]
[ 0, 8.51, 0.34, 0.23 ]
[ 0.02, 8.51, 0.26, 0.21 ]
[ 0, 8.54, 0.24, 0.21 ]
[ 0, 8.5, 0.23, 0.37 ]
[ 0, 8.54, 0.37, 0.21 ]
[ 0, 8.54, 0.25, 0.21 ]
[ 0, 8.5, 0.23, 0.35 ]
[ 0, 8.5, 0.38, 0.22 ]
[ 0.01, 8.49, 0.24, 0.21 ]
[ 0.02, 8.53, 0.23, 0.29 ]
[ 0, 8.49, 0.3, 0.38 ]
[ 0.01, 8.5, 0.3, 0.21 ]
[ 0.01, 8.52, 0.22, 0.23 ]
[ 0, 8.56, 0.21, 0.38 ]
[ 0, 8.51, 0.38, 0.29 ]
[ 0, 8.58, 0.24, 0.21 ]
[ 0, 8.54, 0.22, 0.35 ]
[ 0.01, 8.56, 0.37, 0.21 ]
[ 0, 8.62, 0.24, 0.2 ]
[ 0, 8.49, 0.22, 0.27 ]
[ 0, 8.53, 0.25, 0.4 ]
[ 0, 8.59, 0.35, 0.22 ]
[ 0, 8.44, 0.23, 0.22 ]
[ 0, 8.5, 0.23, 0.37 ]
[ 0.01, 8.49, 0.39, 0.3 ]
[ 0.01, 8.52, 0.23, 0.21 ]
[ 0.02, 8.49, 0.21, 0.35 ]
[ 0, 8.49, 0.38, 0.21 ]
[ 0, 8.47, 0.23, 0.22 ]
[ 0, 8.49, 0.23, 0.2 ]
[ 0.02, 8.47, 0.33, 0.38 ]
[ 0, 8.53, 0.41, 0.22 ]
[ 0.02, 8.51, 0.23, 0.21 ]
[ 0, 8.44, 0.23, 0.36 ]
[ 0, 8.5, 0.39, 0.21 ]
[ 0, 8.53, 0.23, 0.21 ]
[ 0, 8.57, 0.22, 0.35 ]
[ 0, 8.49, 0.38, 0.23 ]
[ 0, 8.51, 0.24, 0.21 ]
[ 0, 8.48, 0.22, 0.22 ]
[ 0.01, 8.52, 0.21, 0.35 ]
[ 0.02, 8.53, 0.39, 0.21 ]
[ 0.01, 8.52, 0.23, 0.21 ]
[ 0.01, 8.51, 0.23, 0.38 ]
[ 0, 8.47, 0.36, 0.25 ]
[ 0, 8.48, 0.25, 0.34 ]
[ 0, 8.48, 0.22, 0.37 ]
[ 0, 8.56, 0.36, 0.22 ]
[ 0.01, 8.51, 0.25, 0.23 ]
[ 0, 8.49, 0.23, 0.21 ]
[ 0.01, 8.49, 0.23, 0.37 ]
[ 0, 8.57, 0.39, 0.21 ]
[ 0.01, 8.53, 0.24, 0.21 ]
